4,1,586.21,338.56,9.879999999999995,22.879999999999995,1,1,1.0
4,2,520.29,347.46,15.879999999999995,20.33000000000004,1,1,1.0
4,3,606.44,261.38,15.319999999999936,23.319999999999993,1,1,1.0
4,4,546.85,246.96,23.539999999999964,19.840000000000003,1,1,1.0
4,5,522.39,205.54,19.75,11.460000000000008,1,1,1.0
4,6,468.53,288.7,20.100000000000023,23.02000000000004,1,1,1.0
4,7,442.93,319.46,20.5,28.160000000000025,1,1,1.0
4,8,451.05,260.38,15.089999999999975,21.720000000000027,1,1,1.0
4,9,624.69,167.19,11.889999999999986,22.180000000000007,1,1,1.0
4,10,172.67,97.41,17.590000000000003,23.120000000000005,1,1,1.0
4,11,95.03,233.77,11.61,19.47,1,1,1.0
4,12,15.45,189.03,14.510000000000002,21.340000000000003,1,1,1.0
4,13,335.63,66.5,18.870000000000005,14.64,1,1,1.0
4,14,334.58,212.1,14.819999999999993,24.879999999999995,1,1,1.0
4,15,295.61,241.68,16.99000000000001,26.870000000000005,1,1,1.0
4,16,557.21,117.83,19.18999999999994,13.269999999999996,1,1,1.0
4,17,557.88,84.72,16.049999999999955,22.72,1,1,1.0
4,18,513.08,69.84,16.24000000000001,18.299999999999997,1,1,1.0
4,19,496.04,124.92,16.099999999999966,20.950000000000003,1,1,1.0
4,20,513.08,53.9,9.519999999999982,11.500000000000007,1,1,1.0
4,21,503.57,50.5,9.370000000000061,18.739999999999995,1,1,1.0
4,22,150.93,270.6,14.70999999999998,29.69999999999999,1,1,1.0
4,23,189.93,21.6,26.389999999999986,14.149999999999999,1,1,1.0
4,24,221.47,61.97,24.099999999999994,18.97,1,1,1.0
4,25,190.48,30.3,13.620000000000005,12.379999999999999,1,1,1.0
4,26,72.75,17.28,15.030000000000001,18.96,1,1,1.0
4,27,80.95,1.57,13.659999999999997,18.96,1,1,1.0
4,28,126.59,3.8,16.22,20.2,1,1,1.0
4,29,24.57,150.28,20.810000000000002,18.370000000000005,1,1,1.0
4,30,448.51,37.68,20.389999999999986,25.130000000000003,1,1,1.0
4,31,123.03,234.32,14.469999999999999,25.879999999999995,1,1,1.0
4,32,210.05,155.38,28.079999999999984,18.50999999999999,1,1,1.0
4,33,155.59,101.83,17.590000000000003,18.790000000000006,1,1,1.0
4,34,462.56,146.18,22.05000000000001,14.009999999999991,1,1,1.0
4,35,518.99,140.06,22.33000000000004,13.240000000000009,1,1,1.0
4,36,308.41,11.26,16.089999999999975,14.76,1,1,1.0
4,37,265.75,16.72,12.550000000000011,20.660000000000004,1,1,1.0
4,38,247.85,37.33,14.820000000000022,20.940000000000005,1,1,1.0
4,39,438.27,98.23,18.379999999999995,18.769999999999996,1,1,1.0
4,40,414.38,46.46,13.0,21.559999999999995,1,1,1.0
4,41,8.09,121.28,16.4,24.080000000000013,1,1,1.0
4,42,113.3,359.19,15.549999999999997,15.54000000000002,1,1,1.0
4,43,383.02,16.66,16.680000000000007,17.669999999999998,1,1,1.0
4,44,389.98,132.68,21.21999999999997,22.620000000000005,1,1,1.0
4,45,457.72,15.9,15.67999999999995,17.840000000000003,1,1,1.0
4,46,592.24,39.67,22.649999999999977,17.449999999999996,1,1,1.0
4,47,251.62,293.78,20.100000000000023,25.660000000000025,1,1,1.0
4,48,325.63,372.95,12.430000000000007,10.850000000000023,1,1,1.0
4,49,421.73,161.21,23.870000000000005,18.060000000000002,1,1,1.0
4,50,413.58,172.79,20.900000000000034,18.51000000000002,1,1,1.0
4,51,28.32,3.56,18.57,17.59,1,1,1.0
4,52,121.63,107.54,23.370000000000005,19.47,1,1,1.0
5,1,582.45,315.85,11.549999999999955,21.349999999999966,1,1,1.0
5,2,509.02,334.83,17.980000000000018,12.970000000000027,1,1,1.0
5,3,606.36,261.43,15.319999999999936,23.319999999999993,1,1,1.0
5,53,623.39,310.32,14.340000000000032,24.25,1,1,1.0
5,4,558.18,257.9,18.6400000000001,21.650000000000034,1,1,1.0
5,5,515.52,200.38,19.75999999999999,11.469999999999999,1,1,1.0
5,6,468.59,289.3,20.110000000000014,23.00999999999999,1,1,1.0
5,7,438.64,301.71,16.560000000000002,23.29000000000002,1,1,1.0
5,8,444.65,238.89,15.090000000000032,21.720000000000027,1,1,1.0
5,9,621.95,158.28,11.889999999999986,22.169999999999987,1,1,1.0
5,10,171.09,97.01,17.590000000000003,23.11999999999999,1,1,1.0
5,11,95.56,233.5,11.61,19.47,1,1,1.0
5,12,15.71,188.76,14.52,21.350000000000023,1,1,1.0
5,13,332.72,68.9,16.279999999999973,12.33999999999999,1,1,1.0
5,14,331.56,214.0,16.54000000000002,26.69999999999999,1,1,1.0
5,15,290.35,223.85,16.989999999999952,26.870000000000005,1,1,1.0
5,16,556.53,116.29,19.870000000000005,13.909999999999982,1,1,1.0
5,17,557.88,84.72,14.32000000000005,22.08,1,1,1.0
5,18,510.58,71.46,16.22999999999996,18.310000000000002,1,1,1.0
5,19,501.8,127.9,10.930000000000007,17.180000000000007,1,1,0.0
5,20,512.3,54.5,6.100000000000023,12.329999999999998,1,1,1.0
5,21,503.6,51.9,8.600000000000023,16.1,1,1,1.0
5,22,142.32,297.2,14.680000000000007,25.03000000000003,1,1,1.0
5,23,191.32,21.6,24.53,14.149999999999999,1,1,1.0
5,24,191.0,53.67,17.22999999999999,24.730000000000004,1,1,1.0
5,25,187.41,36.4,18.090000000000003,15.5,1,1,1.0
5,26,70.7,16.43,15.030000000000001,18.96,1,1,1.0
5,27,81.63,1.57,13.66000000000001,18.96,1,1,1.0
5,28,122.0,17.27,16.22,20.2,1,1,1.0
5,54,139.14,0.43,15.610000000000014,23.26,1,1,1.0
5,29,37.57,126.79,13.030000000000001,20.11,1,1,1.0
5,30,440.05,23.92,18.55000000000001,21.58,1,1,1.0
5,55,158.32,30.88,20.379999999999995,16.52,1,1,1.0
5,56,214.07,39.83,11.360000000000014,21.730000000000004,1,1,1.0
5,31,127.0,257.1,14.550000000000011,22.44999999999999,1,1,1.0
5,32,199.99,167.3,19.409999999999997,23.28,1,1,1.0
5,33,162.6,109.7,14.340000000000003,19.63000000000001,1,1,1.0
5,57,95.44,88.19,10.570000000000007,20.11,1,1,1.0
5,34,478.22,137.62,15.189999999999998,16.379999999999995,1,1,1.0
5,35,500.81,144.21,13.390000000000043,13.189999999999998,1,1,0.0
5,36,293.32,8.06,18.78000000000003,10.040000000000001,1,1,1.0
5,37,261.41,13.52,12.539999999999964,20.66,1,1,1.0
5,38,273.93,42.1,13.870000000000005,17.559999999999995,1,1,1.0
5,39,444.4,102.6,16.400000000000034,20.330000000000013,1,1,1.0
5,58,472.33,81.43,16.460000000000036,16.459999999999994,1,1,1.0
5,59,482.51,10.11,11.329999999999984,14.07,1,1,1.0
5,60,262.31,194.31,13.5,23.05000000000001,1,1,1.0
5,40,405.51,73.41,18.590000000000032,18.090000000000003,1,1,1.0
5,61,468.99,317.79,17.439999999999998,18.359999999999957,1,1,1.0
5,41,17.9,145.1,23.0,20.379999999999995,1,1,1.0
5,42,125.2,360.77,15.549999999999997,15.550000000000011,1,1,1.0
5,43,406.01,18.76,14.560000000000002,15.3,1,1,1.0
5,44,401.2,120.25,24.03000000000003,33.55000000000001,1,1,1.0
5,45,461.95,1.39,13.25,19.61,1,1,1.0
5,46,611.21,62.32,22.649999999999977,17.449999999999996,1,1,1.0
5,47,231.51,286.64,17.189999999999998,17.460000000000036,1,1,1.0
5,62,283.65,260.75,18.650000000000034,28.850000000000023,1,1,1.0
5,48,321.66,356.55,12.739999999999952,18.25,1,1,1.0
5,63,356.23,319.75,22.95999999999998,26.019999999999982,1,1,1.0
5,49,427.23,179.56,20.069999999999993,25.039999999999992,1,1,1.0
5,50,413.32,171.07,19.970000000000027,17.330000000000013,1,1,1.0
5,51,28.38,3.49,18.580000000000002,17.589999999999996,1,1,1.0
5,52,93.3,115.33,17.400000000000006,43.17,1,1,1.0
6,64,76.6,56.17,11.75,12.329999999999998,1,1,1.0
6,1,581.92,316.91,11.990000000000009,21.339999999999975,1,1,1.0
6,2,508.73,333.5,18.600000000000023,14.060000000000002,1,1,1.0
6,3,606.28,261.48,15.32000000000005,23.319999999999993,1,1,1.0
6,53,623.39,310.12,13.620000000000005,24.70999999999998,1,1,1.0
6,4,560.43,261.32,18.629999999999995,21.650000000000034,1,1,1.0
6,5,515.64,201.28,19.75999999999999,11.460000000000008,1,1,1.0
6,6,468.66,289.89,20.099999999999966,23.02000000000004,1,1,1.0
6,7,439.15,300.58,16.55000000000001,23.29000000000002,1,1,1.0
6,8,444.04,237.91,15.409999999999968,22.02000000000001,1,1,1.0
6,9,622.25,157.21,11.889999999999986,22.17999999999998,1,1,1.0
6,10,170.83,97.54,17.579999999999984,23.11999999999999,1,1,1.0
6,11,96.09,233.5,11.61,19.47,1,1,1.0
6,12,15.98,188.5,14.509999999999998,21.340000000000003,1,1,1.0
6,13,332.02,69.2,16.379999999999995,12.590000000000003,1,1,1.0
6,14,331.5,214.0,16.54000000000002,26.69999999999999,1,1,1.0
6,15,290.04,223.85,17.21999999999997,26.03,1,1,1.0
6,16,556.36,116.38,19.879999999999995,13.900000000000006,1,1,1.0
6,17,557.99,85.06,14.319999999999936,22.08,1,1,1.0
6,18,511.72,71.12,15.579999999999927,18.25999999999999,1,1,1.0
6,19,501.33,129.8,11.130000000000052,18.049999999999983,1,1,0.0
6,20,511.84,55.2,7.660000000000025,11.429999999999993,1,1,1.0
6,21,502.84,51.2,8.600000000000023,16.099999999999994,1,1,1.0
6,22,142.6,296.83,14.680000000000007,25.03000000000003,1,1,1.0
6,23,192.71,21.6,22.67999999999998,14.149999999999999,1,1,1.0
6,24,192.68,53.28,16.44999999999999,23.819999999999993,1,1,1.0
6,25,188.16,36.14,17.689999999999998,15.339999999999996,1,1,1.0
6,26,70.76,16.43,15.030000000000001,18.96,1,1,1.0
6,27,81.89,1.57,13.659999999999997,18.96,1,1,1.0
6,28,121.93,18.61,15.22999999999999,19.75,1,1,1.0
6,54,139.94,0.81,14.530000000000001,21.880000000000003,1,1,1.0
6,29,37.12,126.13,14.410000000000004,20.97,1,1,1.0
6,30,439.12,23.03,17.850000000000023,21.339999999999996,1,1,1.0
6,55,158.02,30.46,20.67999999999998,16.939999999999998,1,1,1.0
6,56,213.76,40.34,12.850000000000023,21.009999999999998,1,1,1.0
